id,y,x,t
N17003,39.78667,-93.65897,11/15/2017 3:00
N17003,39.78844,-93.60441,11/15/2017 4:31
N17003,39.78285,-93.57613,11/15/2017 6:00
N17003,39.77873,-93.5688,11/15/2017 7:31
N17003,39.77885,-93.56867,11/15/2017 9:01
N17003,39.77894,-93.56903,11/15/2017 10:31
N17003,39.77896,-93.569,11/15/2017 12:00
N17003,39.77892,-93.56902,11/15/2017 13:31
N17003,39.77866,-93.56893,11/15/2017 15:01
N17003,39.77882,-93.56902,11/15/2017 16:31
N17003,39.7767,-93.56354,11/15/2017 18:01
N17003,39.76138,-93.55062,11/15/2017 19:30
N17003,39.73682,-93.51519,11/15/2017 22:31
N17003,39.72583,-93.50132,11/16/2017 0:00
N17003,39.72579,-93.50141,11/16/2017 1:30
N17003,39.718,-93.47561,11/16/2017 3:00
N17003,39.71046,-93.43707,11/16/2017 4:31
N17003,39.70304,-93.43041,11/16/2017 6:01
N17003,39.70023,-93.43164,11/16/2017 7:31
N17003,39.7003,-93.43153,11/16/2017 9:00
N17003,39.70022,-93.43153,11/16/2017 10:30
N17003,39.70064,-93.43142,11/16/2017 12:00
N17003,39.70059,-93.43142,11/16/2017 13:30
N17003,39.70071,-93.43157,11/16/2017 15:01
N17003,39.70053,-93.43138,11/16/2017 16:30
N17003,39.69612,-93.41463,11/16/2017 18:00
N17003,39.68477,-93.38041,11/16/2017 19:30
N17003,39.66766,-93.34973,11/16/2017 21:00
N17003,39.66559,-93.33174,11/16/2017 22:31
N17003,39.65999,-93.29791,11/17/2017 0:00
N17003,39.64245,-93.27639,11/17/2017 1:31
N17003,39.62324,-93.26132,11/17/2017 3:01
N17003,39.61348,-93.25541,11/17/2017 4:30
N17003,39.60934,-93.25601,11/17/2017 6:01
N17003,39.59706,-93.24111,11/17/2017 7:31
N17003,39.59689,-93.24087,11/17/2017 9:01
N17003,39.59534,-93.24068,11/17/2017 10:31
N17003,39.59532,-93.24051,11/17/2017 12:00
N17003,39.59525,-93.24053,11/17/2017 13:31
N17003,39.59472,-93.24089,11/17/2017 15:01
N17003,39.59447,-93.24088,11/17/2017 16:31
N17003,39.57721,-93.23947,11/17/2017 18:01
N17003,39.55012,-93.23227,11/17/2017 19:30
N17003,39.53234,-93.18927,11/17/2017 21:00
N17003,39.52996,-93.17208,11/17/2017 22:30
N17003,39.52952,-93.17227,11/18/2017 0:01
N17003,39.53164,-93.17102,11/18/2017 1:30
N17003,39.52864,-93.16391,11/18/2017 3:01
N17003,39.52756,-93.16286,11/18/2017 4:30
N17003,39.52761,-93.16145,11/18/2017 6:00
N17003,39.53527,-93.15174,11/18/2017 7:31
N17003,39.53561,-93.15129,11/18/2017 9:01
N17003,39.53546,-93.15127,11/18/2017 10:30
N17003,39.53473,-93.15169,11/18/2017 12:01
N17003,39.53486,-93.15167,11/18/2017 13:30
N17003,39.53502,-93.15165,11/18/2017 15:01
N17003,39.53491,-93.15177,11/18/2017 16:31
N17003,39.53454,-93.14047,11/18/2017 18:01
N17003,39.51956,-93.11352,11/18/2017 19:30
N17003,39.5152,-93.10682,11/18/2017 21:00
N17003,39.50898,-93.09878,11/18/2017 22:31
N17003,39.48682,-93.06692,11/19/2017 0:01
N17003,39.46138,-93.03439,11/19/2017 1:31
N17003,39.44055,-93.00267,11/19/2017 3:00
N17003,39.41057,-92.96387,11/19/2017 4:30
N17003,39.40843,-92.93691,11/19/2017 6:01
N17003,39.40667,-92.92201,11/19/2017 7:30
N17003,39.40679,-92.92202,11/19/2017 9:00
N17003,39.40674,-92.92198,11/19/2017 10:31
N17003,39.40697,-92.92222,11/19/2017 12:01
N17003,39.40673,-92.92218,11/19/2017 13:31
N17003,39.40658,-92.92211,11/19/2017 15:00
N17003,39.40673,-92.92176,11/19/2017 16:31
N17003,39.41037,-92.90646,11/19/2017 18:00
N17003,39.41915,-92.89346,11/19/2017 19:30
N17003,39.44316,-92.86408,11/19/2017 21:00
N17003,39.4431,-92.86267,11/19/2017 22:30
N17003,39.44315,-92.86267,11/20/2017 0:00
N17003,39.44405,-92.86132,11/20/2017 1:30
N17003,39.46206,-92.83722,11/20/2017 3:01
N17003,39.47145,-92.79208,11/20/2017 4:31
N17003,39.48981,-92.77519,11/20/2017 6:00
N17003,39.49588,-92.76591,11/20/2017 7:31
N17003,39.49672,-92.76658,11/20/2017 9:01
N17003,39.49675,-92.76654,11/20/2017 10:31
N17003,39.49676,-92.76658,11/20/2017 12:01
N17003,39.4969,-92.76665,11/20/2017 13:31
N17003,39.49668,-92.76669,11/20/2017 15:01
N17003,39.4967,-92.767,11/20/2017 16:31
N17003,39.49904,-92.76864,11/20/2017 18:00
N17003,39.50255,-92.76531,11/20/2017 19:30
N17003,39.51364,-92.74243,11/20/2017 21:00
N17003,39.52695,-92.69631,11/20/2017 22:30
N17003,39.5255,-92.67231,11/21/2017 0:00
N17003,39.52216,-92.66717,11/21/2017 1:31
N17003,39.52209,-92.66688,11/21/2017 3:00
N17003,39.52512,-92.65901,11/21/2017 4:31
N17003,39.52499,-92.61842,11/21/2017 6:00
N17003,39.52952,-92.60766,11/21/2017 7:30
N17003,39.5296,-92.60559,11/21/2017 9:01
N17003,39.52937,-92.60579,11/21/2017 10:31
N17003,39.52929,-92.60569,11/21/2017 12:01
N17003,39.5296,-92.60567,11/21/2017 13:31
N17003,39.52954,-92.60562,11/21/2017 15:00
N17003,39.52949,-92.60424,11/21/2017 16:30
N17003,39.52895,-92.5959,11/21/2017 18:00
N17003,39.53434,-92.57994,11/21/2017 19:31
N17003,39.53382,-92.55984,11/21/2017 21:00
N17003,39.53382,-92.55978,11/21/2017 22:30
N17003,39.52039,-92.52654,11/22/2017 0:01
N17003,39.52339,-92.48448,11/22/2017 1:30
N17003,39.52276,-92.48168,11/22/2017 3:00
N17003,39.52276,-92.48033,11/22/2017 4:31
N17003,39.52287,-92.48006,11/22/2017 6:01
N17003,39.52389,-92.47721,11/22/2017 7:32
N17003,39.52789,-92.47528,11/22/2017 9:01
N17003,39.52784,-92.4754,11/22/2017 10:31
N17003,39.52713,-92.47502,11/22/2017 12:01
N17003,39.52649,-92.47595,11/22/2017 13:31
N17003,39.52529,-92.47457,11/22/2017 15:00
N17003,39.52732,-92.47363,11/22/2017 16:30
N17003,39.53377,-92.4742,11/22/2017 18:00
N17003,39.54194,-92.45684,11/22/2017 19:30
N17003,39.54306,-92.45581,11/22/2017 21:00
N17003,39.55812,-92.42892,11/22/2017 22:31
N17003,39.57855,-92.38926,11/23/2017 0:00
N17003,39.58783,-92.37122,11/23/2017 1:31
N17003,39.5889,-92.3708,11/23/2017 3:01
N17003,39.58892,-92.37078,11/23/2017 4:30
N17003,39.58902,-92.37019,11/23/2017 6:01
N17003,39.58837,-92.37128,11/23/2017 7:31
N17003,39.58894,-92.37046,11/23/2017 9:01
N17003,39.58882,-92.36998,11/23/2017 10:31
N17003,39.58936,-92.37008,11/23/2017 12:01
N17003,39.58943,-92.37008,11/23/2017 13:30
N17003,39.58995,-92.36956,11/23/2017 15:01
N17003,39.59374,-92.36731,11/23/2017 16:31
N17003,39.59539,-92.36455,11/23/2017 18:00
N17003,39.59649,-92.34338,11/23/2017 19:30
N17003,39.60167,-92.33128,11/23/2017 21:00
N17003,39.60179,-92.32501,11/23/2017 22:30
N17003,39.60492,-92.31274,11/24/2017 0:01
N17003,39.60823,-92.28787,11/24/2017 1:30
N17003,39.6108,-92.28784,11/24/2017 3:00
N17003,39.60796,-92.29144,11/24/2017 4:30
N17003,39.60786,-92.29135,11/24/2017 6:00
N17003,39.60189,-92.2908,11/24/2017 7:31
N17003,39.60194,-92.29093,11/24/2017 9:00
N17003,39.60199,-92.29058,11/24/2017 10:31
N17003,39.60296,-92.29289,11/24/2017 12:01
N17003,39.603,-92.2929,11/24/2017 13:31
N17003,39.60323,-92.29283,11/24/2017 15:01
N17003,39.60293,-92.29197,11/24/2017 16:31
N17003,39.61227,-92.28543,11/24/2017 18:00
N17003,39.61454,-92.23815,11/24/2017 19:30
N17003,39.60438,-92.20732,11/24/2017 21:01
N17003,39.60421,-92.20689,11/24/2017 22:30
N17003,39.60395,-92.20661,11/25/2017 0:01
N17003,39.60383,-92.19152,11/25/2017 1:30
N17003,39.60576,-92.17224,11/25/2017 3:01
N17003,39.60337,-92.16166,11/25/2017 4:30
N17003,39.60355,-92.16133,11/25/2017 6:01
N17003,39.59914,-92.15972,11/25/2017 7:31
N17003,39.59956,-92.15581,11/25/2017 9:00
N17003,39.59952,-92.15557,11/25/2017 10:30
N17003,39.59951,-92.15567,11/25/2017 12:00
N17003,39.60028,-92.156,11/25/2017 13:31
N17003,39.59849,-92.15758,11/25/2017 15:01
N17003,39.59689,-92.15075,11/25/2017 16:30
N17003,39.59299,-92.14961,11/25/2017 18:00
N17003,39.58586,-92.13553,11/25/2017 19:30
N17003,39.57329,-92.12443,11/25/2017 21:00
N17003,39.57137,-92.12329,11/25/2017 22:30
N17003,39.5723,-92.12144,11/26/2017 0:00
N17003,39.57233,-92.12149,11/26/2017 1:30
N17003,39.57213,-92.12144,11/26/2017 3:01
N17003,39.5723,-92.12199,11/26/2017 4:30
N17003,39.57227,-92.12199,11/26/2017 6:00
N17003,39.57187,-92.12113,11/26/2017 7:30
N17003,39.56993,-92.12157,11/26/2017 9:00
N17003,39.56991,-92.12144,11/26/2017 10:30
N17003,39.56978,-92.12172,11/26/2017 12:00
N17003,39.56988,-92.12161,11/26/2017 13:30
N17003,39.56988,-92.12193,11/26/2017 15:00
N17003,39.5699,-92.12166,11/26/2017 16:30
N17003,39.57124,-92.1234,11/26/2017 18:00
N17003,39.57122,-92.1234,11/26/2017 19:30
N17003,39.57149,-92.12245,11/26/2017 21:01
N17003,39.57237,-92.12148,11/26/2017 22:31
N17003,39.57241,-92.12138,11/27/2017 0:01
N17003,39.57243,-92.12129,11/27/2017 1:31
N17003,39.57235,-92.12132,11/27/2017 3:00
N17003,39.57043,-92.12395,11/27/2017 4:30
N17003,39.57286,-92.12181,11/27/2017 6:00
N17003,39.57255,-92.12191,11/27/2017 7:30
N17003,39.57203,-92.12017,11/27/2017 9:00
N17003,39.57175,-92.12014,11/27/2017 10:31
N17003,39.57186,-92.11995,11/27/2017 12:01
N17003,39.5717,-92.12022,11/27/2017 13:30
N17003,39.57177,-92.11988,11/27/2017 15:00
N17003,39.57188,-92.11991,11/27/2017 16:31
N17003,39.57113,-92.12523,11/27/2017 18:01
N17003,39.5724,-92.1256,11/27/2017 19:30
N17003,39.57242,-92.12561,11/27/2017 21:00
N17003,39.57217,-92.12512,11/27/2017 22:30
N17003,39.57038,-92.12382,11/28/2017 0:00
N17003,39.57123,-92.12359,11/28/2017 1:30
N17003,39.57129,-92.12353,11/28/2017 3:00
N17003,39.57213,-92.12167,11/28/2017 4:31
N17003,39.57247,-92.12153,11/28/2017 6:00
N17003,39.57395,-92.118,11/28/2017 9:01
N17003,39.574,-92.11798,11/28/2017 10:30
N17003,39.57407,-92.11773,11/28/2017 12:00
N17003,39.57395,-92.11793,11/28/2017 13:30
N17003,39.57406,-92.11778,11/28/2017 15:00
N17003,39.57312,-92.11714,11/28/2017 16:31
N17003,39.57279,-92.11699,11/28/2017 18:00
N17003,39.57247,-92.12048,11/28/2017 19:31
N17003,39.56957,-92.12289,11/28/2017 21:01
N17003,39.56956,-92.12288,11/28/2017 22:30
N17003,39.57036,-92.1238,11/29/2017 0:00
N17003,39.57038,-92.12096,11/29/2017 1:30
N17003,39.57042,-92.12073,11/29/2017 3:01
N17003,39.57004,-92.12088,11/29/2017 4:30
N17003,39.56979,-92.12171,11/29/2017 6:01
N17003,39.56982,-92.11952,11/29/2017 7:31
N17003,39.56873,-92.11741,11/29/2017 9:00
N17003,39.5688,-92.1174,11/29/2017 10:30
N17003,39.5691,-92.11772,11/29/2017 12:01
N17003,39.56874,-92.11661,11/29/2017 13:30
N17003,39.5687,-92.11665,11/29/2017 15:00
N17003,39.56874,-92.11657,11/29/2017 16:30
N17003,39.57067,-92.12083,11/29/2017 18:01
N17003,39.57078,-92.12081,11/29/2017 19:30
N17003,39.57063,-92.12068,11/29/2017 21:00
N17003,39.57128,-92.12384,11/29/2017 22:30
N17003,39.57043,-92.12348,11/30/2017 0:00
N17003,39.57069,-92.12351,11/30/2017 1:30
N17003,39.57046,-92.12331,11/30/2017 3:00
N17003,39.57056,-92.1234,11/30/2017 4:31
N17003,39.57226,-92.12197,11/30/2017 6:00
N17003,39.57309,-92.11974,11/30/2017 7:31
N17003,39.57334,-92.11941,11/30/2017 9:00
N17003,39.57306,-92.1192,11/30/2017 10:31
N17003,39.57304,-92.11979,11/30/2017 12:00
N17003,39.57284,-92.1197,11/30/2017 13:31
N17003,39.57292,-92.11999,11/30/2017 15:00
N17003,39.56979,-92.11974,11/30/2017 16:30
N17003,39.56788,-92.11792,11/30/2017 18:00
N17003,39.56748,-92.11823,11/30/2017 19:30
N17003,39.5687,-92.11859,11/30/2017 21:00
N17003,39.5714,-92.1238,11/30/2017 22:30
N17003,39.5704,-92.1234,12/1/2017 0:00
N17003,39.57048,-92.12399,12/1/2017 1:30
N17003,39.57008,-92.12371,12/1/2017 3:00
N17003,39.57023,-92.12349,12/1/2017 4:30
N17003,39.57043,-92.12413,12/1/2017 6:01
N17003,39.56981,-92.11846,12/1/2017 7:30
N17003,39.56832,-92.11568,12/1/2017 9:01
N17003,39.56814,-92.11545,12/1/2017 10:31
N17003,39.5683,-92.1155,12/1/2017 12:00
N17003,39.56819,-92.11543,12/1/2017 13:30
N17003,39.56813,-92.11515,12/1/2017 15:00
N17003,39.56816,-92.11699,12/1/2017 16:31
N17003,39.56682,-92.1167,12/1/2017 18:00
N17003,39.56693,-92.1166,12/1/2017 19:30
N17003,39.56977,-92.12187,12/1/2017 21:01
N17003,39.5721,-92.12193,12/1/2017 22:31
N17003,39.57082,-92.12487,12/2/2017 0:00
N17003,39.57088,-92.12393,12/2/2017 1:30
N17003,39.57082,-92.12481,12/2/2017 3:00
N17003,39.57071,-92.12472,12/2/2017 4:30
N17003,39.5707,-92.12474,12/2/2017 6:00
N17003,39.57216,-92.12176,12/2/2017 7:30
N17003,39.56959,-92.11831,12/2/2017 9:01
N17003,39.56908,-92.11674,12/2/2017 10:31
N17003,39.56861,-92.11447,12/2/2017 12:01
N17003,39.56865,-92.11411,12/2/2017 13:31
N17003,39.56849,-92.11415,12/2/2017 15:00
N17003,39.56802,-92.11484,12/2/2017 16:31
N17003,39.56766,-92.11545,12/2/2017 18:01
N17003,39.56769,-92.11564,12/2/2017 19:31
N17003,39.56776,-92.11575,12/2/2017 21:01
N17003,39.56796,-92.11512,12/2/2017 22:30
N17003,39.56859,-92.11476,12/3/2017 0:01
N17003,39.56785,-92.11503,12/3/2017 1:30
N17003,39.56794,-92.11478,12/3/2017 3:00
N17003,39.56826,-92.11544,12/3/2017 4:31
N17003,39.56886,-92.11328,12/3/2017 6:01
N17003,39.56812,-92.11388,12/3/2017 7:31
N17003,39.5683,-92.11483,12/3/2017 9:00
N17003,39.56884,-92.11478,12/3/2017 10:31
N17003,39.57059,-92.11484,12/3/2017 12:00
N17003,39.57061,-92.11492,12/3/2017 13:30
N17003,39.57052,-92.11499,12/3/2017 15:01
N17003,39.57077,-92.11436,12/3/2017 16:31
N17003,39.56758,-92.11434,12/3/2017 18:00
N17003,39.5675,-92.11438,12/3/2017 19:30
N17003,39.56828,-92.11495,12/3/2017 21:01
N17003,39.56784,-92.11505,12/3/2017 22:30
N17003,39.56793,-92.11766,12/4/2017 0:00
N17003,39.56846,-92.11672,12/4/2017 1:30
N17003,39.56807,-92.11678,12/4/2017 3:01
N17003,39.56846,-92.11657,12/4/2017 4:30
N17003,39.56845,-92.11647,12/4/2017 6:00
N17003,39.56873,-92.11521,12/4/2017 7:31
N17003,39.56856,-92.11537,12/4/2017 9:01
N17003,39.5685,-92.11506,12/4/2017 10:31
N17003,39.56885,-92.11473,12/4/2017 12:01
N17003,39.57023,-92.11634,12/4/2017 13:31
N17003,39.57017,-92.11661,12/4/2017 15:01
N17003,39.57031,-92.11726,12/4/2017 16:31
N17003,39.5713,-92.12363,12/4/2017 18:00
N17003,39.57052,-92.1241,12/4/2017 19:31
N17003,39.57129,-92.12364,12/4/2017 21:00
N17003,39.57001,-92.12332,12/4/2017 22:31
N17003,39.5699,-92.12346,12/5/2017 0:00
N17003,39.5701,-92.12355,12/5/2017 1:31
N17003,39.57004,-92.12342,12/5/2017 3:00
N17003,39.57009,-92.12353,12/5/2017 4:30
N17003,39.5701,-92.12336,12/5/2017 6:00
N17003,39.5704,-92.12185,12/5/2017 7:30
N17003,39.57048,-92.12216,12/5/2017 9:00
N17003,39.56999,-92.123,12/5/2017 10:31
N17003,39.56998,-92.12294,12/5/2017 12:01
N17003,39.57003,-92.12288,12/5/2017 13:31
N17003,39.57035,-92.12271,12/5/2017 15:00
N17003,39.57197,-92.12086,12/5/2017 16:31
N17003,39.57271,-92.12451,12/5/2017 18:00
N17003,39.57297,-92.12313,12/5/2017 19:31
N17003,39.57263,-92.12147,12/5/2017 21:00
N17003,39.57267,-92.12129,12/5/2017 22:31
N17003,39.57227,-92.12413,12/6/2017 0:00
N17003,39.57245,-92.12433,12/6/2017 1:30
N17003,39.57253,-92.1241,12/6/2017 3:00
N17003,39.57669,-92.12358,12/6/2017 4:30
N17003,39.5797,-92.12205,12/6/2017 6:00
N17003,39.58085,-92.12191,12/6/2017 7:30
N17003,39.5814,-92.12319,12/6/2017 9:00
N17003,39.58106,-92.12452,12/6/2017 10:30
N17003,39.58316,-92.12586,12/6/2017 12:00
N17003,39.58335,-92.12625,12/6/2017 13:31
N17003,39.58346,-92.12634,12/6/2017 15:00
N17003,39.58139,-92.12701,12/6/2017 16:30
N17003,39.58466,-92.13246,12/6/2017 18:00
N17003,39.58175,-92.13211,12/6/2017 19:30
N17003,39.58176,-92.13178,12/6/2017 21:00
N17003,39.57337,-92.12435,12/6/2017 22:30
N17003,39.57341,-92.12415,12/7/2017 0:00
N17003,39.5734,-92.12413,12/7/2017 1:30
N17003,39.57332,-92.12428,12/7/2017 3:01
N17003,39.57044,-92.124,12/7/2017 4:31
N17003,39.57239,-92.121,12/7/2017 6:00
N17003,39.57276,-92.12104,12/7/2017 7:30
N17003,39.57259,-92.12081,12/7/2017 9:00
N17003,39.57239,-92.12037,12/7/2017 10:30
N17003,39.57259,-92.12065,12/7/2017 12:01
N17003,39.57297,-92.12021,12/7/2017 13:32
N17003,39.57303,-92.11989,12/7/2017 15:00
N17003,39.56973,-92.12155,12/7/2017 16:31
N17003,39.56725,-92.12401,12/7/2017 18:00
N17003,39.57074,-92.12393,12/7/2017 23:37
N17003,39.5724,-92.1213,12/8/2017 2:01
N17003,39.57196,-92.12033,12/8/2017 7:01
N17003,39.56986,-92.12329,12/8/2017 12:01
N17003,39.57059,-92.12128,12/8/2017 17:01
N17003,39.57295,-92.12087,12/8/2017 22:01
N17003,39.57297,-92.12092,12/9/2017 3:01
N17003,39.57313,-92.12078,12/9/2017 8:01
N17003,39.56858,-92.11478,12/9/2017 13:01
N17003,39.56759,-92.11642,12/9/2017 18:01
N17003,39.5679,-92.11785,12/9/2017 23:01
N17003,39.57139,-92.12316,12/10/2017 4:01
N17003,39.57416,-92.1185,12/10/2017 9:02
N17003,39.57414,-92.11768,12/10/2017 14:01
N17003,39.57016,-92.1234,12/10/2017 19:01
N17003,39.5701,-92.12345,12/11/2017 0:01
N17003,39.57013,-92.12261,12/11/2017 5:01
N17003,39.57383,-92.11754,12/11/2017 10:01
N17003,39.57337,-92.11821,12/11/2017 15:01
N17003,39.56624,-92.10923,12/11/2017 20:01
N17003,39.5675,-92.10991,12/12/2017 1:01
N17003,39.56814,-92.1156,12/12/2017 6:01
N17003,39.57037,-92.11746,12/12/2017 11:01
N17003,39.56963,-92.12207,12/12/2017 16:01
N17003,39.57004,-92.12354,12/12/2017 21:01
N17003,39.57247,-92.1213,12/13/2017 2:01
N17003,39.57297,-92.12039,12/13/2017 7:01
N17003,39.5688,-92.11354,12/13/2017 12:01
N17003,39.56762,-92.11492,12/13/2017 17:01
N17003,39.56933,-92.1176,12/13/2017 22:01
N17003,39.56872,-92.11743,12/14/2017 3:02
N17003,39.5681,-92.11554,12/14/2017 8:02
N17003,39.56803,-92.11553,12/14/2017 13:01
N17003,39.56546,-92.11525,12/14/2017 18:01
N17003,39.56676,-92.11535,12/14/2017 23:01
N17003,39.56763,-92.12062,12/15/2017 4:01
N17003,39.57139,-92.11846,12/15/2017 9:01
N17003,39.56863,-92.11718,12/15/2017 14:01
N17003,39.5654,-92.11285,12/15/2017 19:01
N17003,39.56561,-92.1114,12/16/2017 0:01
N17003,39.56599,-92.11133,12/16/2017 5:01
N17003,39.56885,-92.113,12/16/2017 10:02
N17003,39.5692,-92.11287,12/16/2017 15:01
N17003,39.5717,-92.12401,12/16/2017 20:01
N17003,39.57262,-92.12132,12/17/2017 1:01
N17003,39.57259,-92.12308,12/17/2017 6:01
N17003,39.56957,-92.11579,12/17/2017 11:01
N17003,39.56914,-92.11466,12/17/2017 16:01
N17003,39.56682,-92.11164,12/17/2017 21:01
N17003,39.56873,-92.1126,12/18/2017 2:01
N17003,39.56883,-92.11346,12/18/2017 7:02
N17003,39.56856,-92.11453,12/18/2017 12:01
N17003,39.56969,-92.11472,12/18/2017 17:01
N17003,39.56689,-92.11644,12/18/2017 22:02
N17003,39.56806,-92.11502,12/19/2017 3:01
N17003,39.56772,-92.11572,12/19/2017 8:01
N17003,39.56788,-92.11571,12/19/2017 13:01
N17003,39.56641,-92.11549,12/19/2017 18:02
N17003,39.56673,-92.11537,12/19/2017 23:01
N17003,39.56666,-92.11512,12/20/2017 4:01
N17003,39.57249,-92.11949,12/20/2017 9:01
N17003,39.57174,-92.11972,12/20/2017 14:01
N17003,39.57123,-92.12342,12/20/2017 19:01
N17003,39.57093,-92.12355,12/21/2017 0:01
N17003,39.56958,-92.12209,12/21/2017 5:01
N17003,39.56984,-92.12261,12/21/2017 10:01
N17003,39.56977,-92.12266,12/21/2017 15:01
N17003,39.56981,-92.12165,12/21/2017 20:01
N17003,39.57048,-92.12087,12/22/2017 1:01
N17003,39.56851,-92.11724,12/22/2017 6:01
N17003,39.57257,-92.11894,12/22/2017 11:01
N17003,39.57231,-92.11766,12/22/2017 16:01
N17003,39.56671,-92.11637,12/22/2017 21:01
N17003,39.56779,-92.11564,12/23/2017 2:01
N17003,39.56769,-92.11563,12/23/2017 7:01
N17003,39.56767,-92.11564,12/23/2017 12:01
N17003,39.5673,-92.11625,12/23/2017 17:01
N17003,39.565,-92.11033,12/23/2017 22:01
N17003,39.56714,-92.11226,12/24/2017 3:02
N17003,39.56887,-92.11638,12/24/2017 8:01
N17003,39.56832,-92.11625,12/24/2017 13:01
N17003,39.56872,-92.11564,12/24/2017 18:02
N17003,39.56822,-92.11483,12/24/2017 23:01
N17003,39.56822,-92.1146,12/25/2017 4:01
N17003,39.56966,-92.11556,12/25/2017 9:01
N17003,39.57029,-92.11579,12/25/2017 14:01
N17003,39.56662,-92.11133,12/25/2017 19:01
N17003,39.56562,-92.11142,12/26/2017 0:02
N17003,39.56574,-92.11156,12/26/2017 5:01
N17003,39.56758,-92.11119,12/26/2017 10:01
N17003,39.56843,-92.1172,12/26/2017 15:01
N17003,39.5702,-92.1225,12/26/2017 20:01
N17003,39.5706,-92.12289,12/27/2017 1:02
N17003,39.57057,-92.12293,12/27/2017 6:01
N17003,39.55789,-92.10023,12/27/2017 11:01
N17003,39.55831,-92.10225,12/27/2017 16:01
N17003,39.56542,-92.10907,12/27/2017 21:01
N17003,39.56573,-92.1115,12/28/2017 2:01
N17003,39.56629,-92.1114,12/28/2017 7:02
N17003,39.56874,-92.11287,12/28/2017 12:01
N17003,39.56653,-92.11968,12/28/2017 17:02
N17003,39.56528,-92.11121,12/28/2017 22:01
N17003,39.56102,-92.10772,12/29/2017 3:01
N17003,39.55476,-92.10733,12/29/2017 8:01
N17003,39.55777,-92.10454,12/29/2017 13:01
N17003,39.55865,-92.10631,12/29/2017 18:01
N17003,39.56473,-92.10524,12/29/2017 23:01
N17003,39.56333,-92.10084,12/30/2017 4:01
N17003,39.55746,-92.10173,12/30/2017 9:01
N17003,39.55607,-92.10755,12/30/2017 14:01
N17003,39.56074,-92.10892,12/30/2017 19:01
N17003,39.55922,-92.11112,12/31/2017 0:01
N17003,39.55804,-92.11167,12/31/2017 5:01
N17003,39.55512,-92.102,12/31/2017 10:01
N17003,39.55508,-92.10205,12/31/2017 15:01
N17003,39.55473,-92.10713,12/31/2017 20:01
N17003,39.55743,-92.11087,1/1/2018 0:01
N17003,39.55674,-92.11518,1/1/2018 5:01
N17003,39.55632,-92.11663,1/1/2018 10:01
N17003,39.55591,-92.11421,1/1/2018 15:01
N17003,39.55654,-92.11779,1/1/2018 20:01
N17003,39.55659,-92.11798,1/2/2018 1:01
N17003,39.5566,-92.11367,1/2/2018 6:01
N17003,39.55401,-92.11049,1/2/2018 11:01
N17003,39.55504,-92.11425,1/2/2018 16:01
N17003,39.55695,-92.11544,1/2/2018 21:01
N17003,39.55641,-92.1136,1/3/2018 2:01
N17003,39.55714,-92.11484,1/3/2018 7:01
N17003,39.55314,-92.11066,1/3/2018 12:01
N17003,39.55218,-92.10949,1/3/2018 17:01
N17003,39.54997,-92.11268,1/3/2018 22:01
N17003,39.55133,-92.11301,1/4/2018 3:01
N17003,39.5547,-92.11268,1/4/2018 8:01
N17003,39.55527,-92.11117,1/4/2018 13:01
N17003,39.55382,-92.11216,1/4/2018 18:01
N17003,39.55396,-92.11243,1/4/2018 23:01
N17003,39.55334,-92.11285,1/5/2018 4:01
N17003,39.55628,-92.11045,1/5/2018 9:01
N17003,39.55564,-92.10839,1/5/2018 14:01
N17003,39.5464,-92.11085,1/5/2018 19:01
N17003,39.54646,-92.11083,1/6/2018 0:01
N17003,39.55006,-92.11352,1/6/2018 5:01
N17003,39.55107,-92.11328,1/6/2018 10:01
N17003,39.55578,-92.11096,1/6/2018 15:01
N17003,39.5569,-92.11528,1/6/2018 20:01
N17003,39.55709,-92.11606,1/7/2018 1:01
N17003,39.5567,-92.11655,1/7/2018 6:01
N17003,39.55355,-92.11399,1/7/2018 11:01
N17003,39.55138,-92.11366,1/7/2018 16:01
N17003,39.54881,-92.11241,1/7/2018 21:01
N17003,39.54962,-92.11182,1/8/2018 2:01
N17003,39.55361,-92.11371,1/8/2018 7:01
N17003,39.55426,-92.10991,1/8/2018 12:01
N17003,39.55061,-92.11308,1/8/2018 17:01
N17003,39.54879,-92.11291,1/8/2018 22:01
N17003,39.55016,-92.10202,1/9/2018 3:01
N17003,39.55805,-92.10299,1/9/2018 8:01
N17003,39.55758,-92.10263,1/9/2018 13:01
N17003,39.54726,-92.10667,1/9/2018 18:01
N17003,39.54513,-92.1061,1/9/2018 23:01
N17003,39.55281,-92.11375,1/10/2018 4:01
N17003,39.55132,-92.113,1/10/2018 9:01
N17003,39.55154,-92.11344,1/10/2018 14:02
N17003,39.55332,-92.11331,1/10/2018 19:01
N17003,39.55302,-92.11273,1/11/2018 0:01
N17003,39.55276,-92.11366,1/11/2018 5:01
N17003,39.55721,-92.10555,1/11/2018 10:01
N17003,39.55624,-92.10726,1/11/2018 15:01
N17003,39.56739,-92.11566,1/11/2018 20:01
N17003,39.567,-92.11562,1/12/2018 1:02
N17003,39.56849,-92.11545,1/12/2018 6:01
N17003,39.56763,-92.11608,1/12/2018 11:01
N17003,39.5676,-92.11589,1/12/2018 16:02
N17003,39.56666,-92.11167,1/12/2018 21:01
N17003,39.56594,-92.11068,1/13/2018 2:01
N17003,39.56439,-92.10993,1/13/2018 7:01
N17003,39.5687,-92.11442,1/13/2018 12:01
